Video Title,Channel,Comment Author,Comment,Likes
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,jenn jaramillo,????????,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Tiana,Lol what? There is nothing wrong with how you say CONCEALER. People focus on the weirdest things when commenting under you tubers videos.,1
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Carmen Rivera,What&#39;s on your eyes????????,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Taylor Marie,anyone else super obsessed with her brows in this video or just me?,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Sam Michelle,"I NEED to know what ring you&#39;re wearing, it&#39;s not in the description box!!",0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,ChaoticPie,&quot;hEY GUYS&quot; <b>slides off screen</b>,6
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Segen Misghina,I always love this girls energy!!!,6
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Gianna M,okay fine i&#39;ll get this foundation,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Stephanie O,Yas! I&#39;m ready to see this in Miami weather ?? ??,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Bailassan Zakhour,True beauty!!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Lydia Gomez,I buy almost everything you like lol have to decide on a shade.,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Yoon Min,What’s that purple sparkle on your eyes because I need it,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Hannah Page,Your skin looks beautiful and youthful!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Kim Princess,You don&#39;t say concealer weird. You say it like a typical Miamian who happens to be Cuban a lol,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Samiha Maisha,Can you please give us a review of Briogeo Scalp Revival Charcoal +Tea tree scalp treatment.. love you ??,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Hafsa,Kathleeeeen would you ever consider coming out with a halal range for lights lacquer?,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Leah Fruchter,How does this powder compare to the Mufe powder foundation?!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Hafsa,I can’t even watch this rn cos I’m too stressed about how I’m going to school in two weeks ??????,1
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Heather Hernandez,Doesn’t even look like your wearing foundation,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Tamanna,I clicked within 3 minutes ????,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Khwla,I love u i love u i love u i love u i love u <br>your videos always bring joy and happiness and fix my mood every single time<br><br>??????????????????????,1
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,My Beauty Obsessionz,??????,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Hannah Hutcherson,Omg I’m never this early. I get so excited when I’m punctual.,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Elena N.,"mi amor, what do you have on your lids?!",0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,vvictoriansecret,"as someone with super dry skin, i would love to see a foundation product that’s like a combination of a powder compact-cushion foundation! like the texture of the colourpop blushes but as a foundation u feel that? u should get to work on tht so we can buy it",2
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Whitney Decker,Been trying to get this but it’s sold out EVERYWHERE,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Janice Hoover,Omg first of all this looks amazing but WHAT is on your eyes?! ??,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Maggie Motherway,Relatable with the smile lines ?? love ya girl! How&#39;s your curly hair journey going?,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Cat Rice meong-meong,What was on ur eyes in that vid. Its so dainty and glitzy,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Aseel Aj,Can you do a full face of Tiktok viral makeup products?,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Umai Sibetang,"Part of the early crew, what’s up everyone!?? ????",0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Elizabeth,Oh my gosh @makeupbyrosexoxo is there.... Yayyyy love and support to all the big and small YouTube/TikTok influencers!<br>“As long as they are down to earth people”,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,timtamtums,I&#39;m not interested in this product but I clicked on the video cause you looked really excited in the previewing playing of the video,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Meidyanti Nurul,"Same, my brain always struggles with MATHS ???? LOL",2
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,bowie,what is that glitter on ur eyes omg,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Samitza Reyes,I also was not a matimatics gal....LOL that part made me laugh haha,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Truewants,powder foundation and drugstore is a win win and amazing time safer when you need to rush out the door!,1
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Ágnes Fekete,eeeww i cant believe you let your dog lick your face,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Leslie Giron,Yay awesome I was waiting for your first impression to this powder foundation for this product because I also have dry skin so I’m excited to try this product out ??,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Kayleigh Irvine,I saw this and clicked so fast. I wanted to see you review this,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,noWam,Your ring is gorgeous OMG????,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Anan,Your nails ??????,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Makeup By Faye T.,Before I continue watching this video I just wanna say it feels amazing to watch your video less than 30 minutes after you post it ?? I live in the Philippines and time difference is crazy! It&#39;s 2am here. Okay back to watching now. Love you!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Hannah H,Does anyone know what the glitter is on her eyes?!!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Stephanie Shubert,BEAUTFUL.,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,huyasong deng,Your earings look so nice???,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Maribel Lizarraga,Every time I put concealer or foundation on my nose and try to blend out it looks streaky or patchy. Any recommendations from anyone?! I tried moisturizing a little extra and even not moisturizing as much but still happens regardless,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Rachel Schmidt,I haven’t worn a powder foundation since high school but this one looks really nice!!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,jeong_yunotime,"I mean— is it even a Kathleen video if she does not mention “I really have dry skin” ????<br>I love you, Kathleen! ??",598
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Criszha Venzon,&quot;minor dustiness&quot; lmao!! i feel you!!????,1
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Nicki Johnson,"Yesss! I’ve been waiting for you to review this! Also, the Ordinary serum foundation is ??",0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Jeorgina Melad,"I miss your monthly favorites, Kat! Please bring them back ??",0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Eileen Lagos,Now it’ll never be back in stock ??????,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Nayda Ocasio,It looks beautiful!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Danielle Joy,Oh my goodness what is on your eyes?! Those little glitter flecks are delightful ??,251
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Rhiannon Harris,"The glitter on your eyes, what is it? SO PRETTY!",0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,J Delgado,You look beautiful,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Stephanie Bissett,Ive been loving the Too Faced Multi use powder so much!! Have you tried anyone?,1
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Vera Rose Dionisio,finally. ??,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Julie Admave-Hartle,I have a super personal observation... I see you are wearing a cross around your neck but you are also really into the Zodiac and Astrology. That&#39;s interesting to me. Do you happen to be Catholic?,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,M. F.,I use powder foundation almost everyday. I was so excited to try this but I hate it. I have combo skin and this made my skin SO flaky. I don’t understand the hype.,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,steph Garcia,Ticktock queeen,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Sarah Zulaikha,YESSSS MAAM MY DRY SKIN NEEDS THIS VIDEO!!!!!!!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Holly G,Good to know it works for dry skin. I don&#39;t need any more foundation. Your sound is pretty echo y here. Enjoyed the singing at the end!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Kristen,Me with stick straight hair and oily ass skin watching all of Kathleen’s videos: ??????,257
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Janica Bayangos,pls do more perfume videos!!!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,whutism,Kathleen says a lot of ‘honestly’ in this video??,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Angie,Oh yes I&#39;ve been meaning to try this powder foundation but needed a review from a dry mamasita like me before I tried it !!<br><br>The J- cat works so well for me but the shades don&#39;t exactly match me,1
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Kristine Olver,I plan to check this out but I&#39;m gonna wait until its easier to find,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Ruby Majano,Omg what is the glitter on your eyes?!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Duncs57,When it gets so humid you choke ??????,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Cassandra Anderson,What products did you use for your eyes?,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Dada,What&#39;s the name of the glitter you put on your eyes? I want to know It&#39;s so pretty!!!,335
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,N Mamari,8 minnn,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Danielle Joy,"So excited to see you try this, I have a similar skin type and like similar products as you so interested to see how you like",0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Criszha Venzon,Love u Kathleen! I&#39;ve been watching you for years and I&#39;ve never been this early lol???,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Zana Archey,Oh my gosh what the fuck is on your eyes?! ?? That is the prettiest subtle glitter I’ve ever seen,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Liv P,What is the glitter on your eyes?!?! I need it! ??,178
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,O_Na,I love this eye look!!!!! So fresh and springy ??????,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Malenita,It&#39;s incredible how happy it makes me to see the &quot;Kathleenlights&#39; new video&quot; notification ??<br>Sending you love from Argentina ????,21
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Marlina Carlos,IM SO HAPPY TO BE EARLY!!!! IT’S 2AM HERE AND IM SO GLAD IM AWAKE HHAHHA LOVE U KATHLEEN!!!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,live2inspire13,The second this product came out I’ve been waiting for you to let us know the real tea!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Yesenia McCluer,Hi Kat! Love ya,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,silvia valdre,"English is not my mother tongue buuut...I think you&#39;re saying &quot;concealer&quot; exactly like everyone else, don&#39;t worry ;) And thank you for the review!",60
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Asmita sahi,Eating my chocolate while watching this so yayy????,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,The Bostick’s D&S,Beautiful as always! ??,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Sophia,"Yay, someone else with dry skin trying this foundation out! (Also hiii I’m a new subscriber ??)",118
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Ellie M,love your videos kathleen! please can you do an updated brow routine; I got the brow flick but it makes it look less natural. I know i&#39;m doing it wrong,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Julie Marie,"I totally feel you on the setting spray. My fav right now is Glow Recipe Watermelon Glow Ultra Fine mist. The spray is superb! Btw, you look amazing as always! ??",0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,kaitlynetz,Kathleen! You should do viral tiktok gadgets video not necessarily makeup related! Those videos are always so interesting!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Paige Johnson,Earlyyy,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Larissa B. C.,Kat can you please do a current perfume collection video??? I&#39;d be amazing ????,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,liza nicole guerrero,Oh my Lord I have been waiting for this video perfect timing Kathleen I just got off work,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Sabrina Calderon,I have been watching your videos for years! You always make my day!!!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Jeanine,I wanted to sleep but I guess just a more video hahha,0
